id,key,value,type
365846138,highway,motorway,regular
365846138,lanes,3,regular
365846138,layer,1,regular
365846138,name,guangfugaosu guangzhouhuanchenggaosu,regular
365846138,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
365846138,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
365846138,oneway,yes,regular
365846138,ref,S15;S81,regular
365846138,toll,yes,regular
365981998,amenity,restaurant,regular
365981998,building,yes,regular
365981998,name,yinshizhongxin,regular
365982000,amenity,restaurant,regular
365982000,building,yes,regular
365982000,cuisine,chinese,regular
365982000,name,diyifantang,regular
365982001,building,hospital,regular
365982001,name,xiaoyiyuan,regular
365982003,building,hospital,regular
365982005,building,hospital,regular
365982006,amenity,community_centre,regular
365982006,building,yes,regular
365982008,building,university,regular
365982008,description,huananligongdaxuehuaxueyuhuagongxueyuan,regular
365982008,name,yifugongchengguan,regular
365982009,building,dormitory,regular
365982009,name,xishijiuxueshengsushe,regular
365982010,highway,residential,regular
365982011,highway,residential,regular
365982012,leisure,park,regular
365982013,building,dormitory,regular
365982013,name,xishixueshengsushe,regular
365982014,amenity,bicycle_parking,regular
365982015,building,university,regular
365982488,highway,residential,regular
365982489,building,residential,regular
365982489,name,jiaoshixincunCDdong,regular
365982490,building,residential,regular
365982490,building:levels,18,regular
365982490,name,jiaoshixincunEFdong,regular
365982491,building,residential,regular
365982491,name,jiaoshixincunABdong,regular
365982492,highway,residential,regular
365982493,highway,residential,regular
365982493,motor_vehicle,no,regular
365982494,highway,residential,regular
365982495,highway,service,regular
365982495,motor_vehicle,no,regular
365994297,building,university,regular
365994297,name,tujiaoxueyuan,regular
365994298,natural,wood,regular
365994300,building,dormitory,regular
365994300,name,xiliuxueshengsushe,regular
365994301,natural,wood,regular
365994302,building,yes,regular
365994302,name,xiaobazongdui,regular
365994302,shop,car_repair,regular
365994303,highway,service,regular
365994304,area,yes,regular
365994304,name,xiaobananmenzongzhan,regular
365994304,public_transport,platform,regular
365995700,building,yes,regular
365995700,name,guojiadaxuechuangyeyuan,regular
365995700,office,yes,regular
365995701,highway,residential,regular
365995701,name,zhujiangnanlu,regular
365995702,building,university,regular
365995702,name,recailiaogongchenglou,regular
365995703,building,university,regular
365995703,name,zaozhishiyanlou,regular
365995704,building,university,regular
365995704,name,guangdianlou,regular
365995705,building,university,regular
365995705,name,ziyuanyuzaozhigongchenglou（zaozhidalou）,regular
365995706,building,university,regular
365995706,description,huananligongdaxuecailiaokexueyugongchengxueyuan,regular
365995706,name,25haolou（weimeilou）,regular
365995707,building,university,regular
365995707,name,28haolou,regular
365995708,building,university,regular
365995708,name,16haolou,regular
365995709,building,university,regular
365995709,name,15haolou,regular
365995710,building,university,regular
365995710,name,wuzidasha,regular
365995711,amenity,restaurant,regular
365995711,building,yes,regular
365995711,name,nanqufantang（xueshengdisanfantang）,regular
365995712,building,university,regular
365995712,name,zizhuyuanyidong,regular
365995713,building,university,regular
365995713,name,20haolou,regular
365995714,building,university,regular
365995714,name,29haolou,regular
365995715,building,university,regular
365995715,name,cailiaoxueshiyanshi,regular
365995716,building,university,regular
365995716,name,kejishiyezongchang,regular
365995717,natural,wood,regular
365995718,landuse,farmland,regular
365995718,name,huanongcaidi,regular
366109949,railway,rail,regular
366109950,railway,rail,regular
366109951,railway,rail,regular
366109952,railway,rail,regular
366109953,railway,rail,regular
366109954,railway,rail,regular
366257522,highway,residential,regular
366257522,name,shamiannanjie,regular
366257522,name:en,Front Avenue/Shameen South Street,regular
366257522,oneway,yes,regular
366265616,highway,motorway,regular
366265616,lanes,3,regular
366265616,layer,1,regular
366265616,name,guangfugaosu guangzhouhuanchenggaosu,regular
366265616,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366265616,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366265616,oneway,yes,regular
366265616,ref,S15;S81,regular
366265616,toll,yes,regular
366265617,bridge,viaduct,regular
366265617,highway,motorway,regular
366265617,lanes,3,regular
366265617,layer,1,regular
366265617,name,guangfugaosu guangzhouhuanchenggaosu,regular
366265617,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366265617,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366265617,oneway,yes,regular
366265617,ref,S15;S81,regular
366265617,toll,yes,regular
366265618,highway,motorway,regular
366265618,lanes,3,regular
366265618,layer,1,regular
366265618,maxspeed:lanes,100|100|80,regular
366265618,minspeed:lanes,80|70|60,regular
366265618,name,guangfugaosu guangzhouhuanchenggaosu,regular
366265618,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366265618,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366265618,oneway,yes,regular
366265618,ref,S15;S81,regular
366265618,toll,yes,regular
366265619,highway,trunk,regular
366265619,name,guangzhoudadaobei,regular
366265619,name:en,Guangzhou Avenue North,regular
366265619,name:zh,guangzhoudadaobei,regular
366265619,oneway,yes,regular
366265619,source,Yahoo hires,regular
366265620,highway,motorway,regular
366265620,lanes,3,regular
366265620,layer,1,regular
366265620,name,guangfugaosu guangzhouhuanchenggaosu,regular
366265620,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366265620,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366265620,oneway,yes,regular
366265620,ref,S15;S81,regular
366265620,toll,yes,regular
366265621,bridge,viaduct,regular
366265621,highway,motorway,regular
366265621,lanes,3,regular
366265621,layer,1,regular
366265621,name,guangfugaosu guangzhouhuanchenggaosu,regular
366265621,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366265621,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366265621,oneway,yes,regular
366265621,ref,S15;S81,regular
366265621,source,Landsat,regular
366265621,toll,yes,regular
366265622,bridge,yes,regular
366265622,highway,motorway,regular
366265622,lanes,3,regular
366265622,layer,1,regular
366265622,name,guangfugaosu guangzhouhuanchenggaosu,regular
366265622,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366265622,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366265622,oneway,yes,regular
366265622,ref,S15;S81,regular
366265622,toll,yes,regular
366265623,highway,motorway,regular
366265623,lanes,3,regular
366265623,name,guangfugaosu guangzhouhuanchenggaosu,regular
366265623,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366265623,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366265623,oneway,yes,regular
366265623,ref,S15;S81,regular
366265623,source,Landsat,regular
366265623,toll,yes,regular
366265624,bridge,yes,regular
366265624,highway,motorway,regular
366265624,lanes,3,regular
366265624,name,guangfugaosu guangzhouhuanchenggaosu,regular
366265624,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366265624,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366265624,oneway,yes,regular
366265624,ref,S15;S81,regular
366265624,source,Landsat,regular
366265624,toll,yes,regular
366265625,highway,motorway,regular
366265625,lanes,3,regular
366265625,name,baiyunsuidao Baiyun Tunnel,regular
366265625,name:en,Baiyun Tunnel,regular
366265625,name:zh,baiyunsuidao,regular
366265625,oneway,yes,regular
366265625,ref,S15;S81,regular
366265625,source,Landsat,regular
366265625,toll,yes,regular
366265625,tunnel,yes,regular
366265626,highway,motorway,regular
366265626,lanes,3,regular
366265626,layer,1,regular
366265626,name,guangfugaosu guangzhouhuanchenggaosu,regular
366265626,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366265626,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366265626,oneway,yes,regular
366265626,ref,S15;S81,regular
366265626,toll,yes,regular
366265627,highway,motorway,regular
366265627,lanes,3,regular
366265627,layer,1,regular
366265627,name,baiyunsuidao Baiyun Tunnel,regular
366265627,name:en,Baiyun Tunnel,regular
366265627,name:zh,baiyunsuidao,regular
366265627,oneway,yes,regular
366265627,ref,S15;S81,regular
366265627,toll,yes,regular
366265627,tunnel,yes,regular
366265628,highway,motorway,regular
366265628,lanes,3,regular
366265628,name,guangfugaosu guangzhouhuanchenggaosu,regular
366265628,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366265628,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366265628,oneway,yes,regular
366265628,ref,S15;S81,regular
366265628,source,Landsat,regular
366265628,toll,yes,regular
366265629,highway,secondary_link,regular
366265629,oneway,yes,regular
366265630,highway,secondary_link,regular
366265630,oneway,yes,regular
366273251,highway,unclassified,regular
366273251,oneway,yes,regular
366273252,highway,unclassified,regular
366273252,oneway,yes,regular
366273253,highway,secondary,regular
366273253,name,guangyuanxilu,regular
366273253,oneway,yes,regular
366273254,highway,unclassified,regular
366273254,oneway,yes,regular
366273254,source,bing,regular
366273255,highway,primary,regular
366273255,name,guangyuanxilu,regular
366273255,name:en,Guangyuan West Road,regular
366273255,name:zh,guangyuanxilu,regular
366273255,oneway,yes,regular
366273256,highway,secondary_link,regular
366273256,oneway,yes,regular
366273257,bridge,yes,regular
366273257,highway,primary_link,regular
366273257,oneway,yes,regular
366273258,highway,secondary_link,regular
366273258,oneway,yes,regular
366273259,highway,secondary_link,regular
366273259,oneway,yes,regular
366273260,highway,secondary_link,regular
366273260,oneway,yes,regular
366273261,highway,secondary_link,regular
366273261,oneway,yes,regular
366273262,bridge,viaduct,regular
366273262,highway,motorway,regular
366273262,lanes,3,regular
366273262,layer,2,regular
366273262,lit,yes,regular
366273262,maxspeed:lanes,100|100|80,regular
366273262,minspeed:lanes,80|70|60,regular
366273262,name,guangfugaosu guangzhouhuanchenggaosu,regular
366273262,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366273262,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366273262,oneway,yes,regular
366273262,ref,S15;S81,regular
366273262,source,Bing/Survey,regular
366273262,surface,asphalt,regular
366273262,toll,yes,regular
366273264,highway,motorway,regular
366273264,lanes,3,regular
366273264,lit,yes,regular
366273264,maxspeed:lanes,100|100|80,regular
366273264,minspeed:lanes,80|70|60,regular
366273264,name,guangfugaosu guangzhouhuanchenggaosu,regular
366273264,name:en,"Guangzhou-Foshan Expressway, Guangzhou Ring Expressway",regular
366273264,name:zh,guangfugaosu guangzhouhuanchenggaosu,regular
366273264,oneway,yes,regular
366273264,ref,S15;S81,regular
366273264,source,Bing/Survey,regular
366273264,toll,yes,regular
366803872,bridge,yes,regular
366803872,highway,motorway,regular
366803872,int_ref,AH1,regular
366803872,lanes,3,regular
366803872,layer,1,regular
366803872,name,jinggangaogaosu shenhaigaosu guangzhouraochenggaosu,regular
366803872,name:en,"Beijing-Hongkong-Macao Expressway, Shenyang-Haikou Expressway, Guangzhou Ring Expressway",regular
366803872,name:zh,jinggangaogaosu shenhaigaosu guangzhouraochenggaosu,regular
366803872,oneway,yes,regular
366803872,ref,G4;G15;G1501,regular
366803872,source,Yahoo hires,regular
366803877,highway,motorway,regular
366803877,int_ref,AH1,regular
366803877,lanes,3,regular
366803877,name,jinggangaogaosu shenhaigaosu guangzhouraochenggaosu,regular
366803877,name:en,"Beijing-Hongkong-Macao Expressway, Shenyang-Haikou Expressway, Guangzhou Ring Expressway",regular
366803877,name:zh,jinggangaogaosu shenhaigaosu guangzhouraochenggaosu,regular
366803877,oneway,yes,regular
366803877,ref,G4;G15;G1501,regular
366803877,source,Yahoo hires,regular
366803881,bridge,yes,regular
366803881,highway,motorway,regular
366803881,int_ref,AH1,regular
366803881,lanes,3,regular
366803881,layer,1,regular
366803881,maxspeed:lanes,100|100|80,regular
366803881,minspeed:lanes,80|80|60,regular
366803881,name,jinggangaogaosu shenhaigaosu guangzhouraochenggaosu,regular
366803881,name:en,"Beijing-Hongkong-Macao Expressway, Shenyang-Haikou Expressway, Guangzhou Ring Expressway",regular
366803881,name:zh,jinggangaogaosu shenhaigaosu guangzhouraochenggaosu,regular
366803881,oneway,yes,regular
366803881,ref,G4;G15;G1501,regular
366803881,source,GPS,regular
366803886,highway,motorway,regular
366803886,int_ref,AH1,regular
366803886,lanes,3,regular
366803886,layer,1,regular
366803886,maxspeed:lanes,100|100|80,regular
366803886,minspeed:lanes,80|80|60,regular
366803886,name,jinggangaogaosu shenhaigaosu guangzhouraochenggaosu,regular
366803886,name:en,"Beijing-Hongkong-Macao Expressway, Shenyang-Haikou Expressway, Guangzhou Ring Expressway",regular
366803886,name:zh,jinggangaogaosu shenhaigaosu guangzhouraochenggaosu,regular
366803886,oneway,yes,regular
366803886,ref,G4;G15;G1501,regular
366803886,source,GPS,regular
366812019,highway,tertiary,regular
366812019,name,fayuanlu,regular
367446563,barrier,fence,regular
367475725,bridge,yes,regular
367475725,highway,secondary,regular
367475725,layer,1,regular
367475725,name,junchenglu,regular
367475728,highway,secondary,regular
367475728,name,junchenglu,regular
367696185,bridge,yes,regular
367696185,highway,motorway,regular
367696185,lanes,3,regular
367696185,layer,1,regular
367696185,name,huanankuaisuganxian,regular
367696185,oneway,yes,regular
367696185,ref,S303,regular
367696185,source,bing,regular
367696188,bridge,yes,regular
367696188,highway,motorway,regular
367696188,lanes,3,regular
367696188,layer,1,regular
367696188,maxspeed,80,regular
367696188,name,huanankuaisuganxian,regular
367696188,oneway,yes,regular
367696188,ref,S303,regular
367696188,source,bing,regular
367696190,highway,motorway,regular
367696190,lanes,3,regular
367696190,name,huanankuaisuganxian,regular
367696190,oneway,yes,regular
367696190,ref,S303,regular
367696190,source,bing,regular
367696193,highway,motorway,regular
367696193,lanes,3,regular
367696193,maxspeed,80,regular
367696193,name,huanankuaisuganxian,regular
367696193,oneway,yes,regular
367696193,ref,S303,regular
367696193,source,bing,regular
367696196,highway,motorway_link,regular
367696196,lanes,2,regular
367696196,oneway,yes,regular
367696196,source,bing,regular
368116655,natural,water,regular
368117184,highway,residential,regular
368117184,name,zhangfengjie,regular
368117438,building,yes,regular
368117438,name,zhongshanlou,regular
368117438,name:en,Sun Yat-sen Building,regular
368117530,highway,service,regular
368303019,bicycle,yes,regular
368303019,foot,yes,regular
368303019,highway,unclassified,regular
368303019,name,tangshilu,regular
368303019,oneway,no,regular
368303123,highway,service,regular
368303123,motor_vehicle,destination,regular
368306780,building,dormitory,regular
368306780,name,dongbasushe,regular
368306781,building,dormitory,regular
368306781,name,xiqixueshengsushe,regular
368454080,city,guangzhoushi,add
368454080,district,tianhequ,add
368454080,full,guangzhoushitianhequchangxinglu338hao,add
368454080,housenumber,338,add
368454080,postcode,510650,add
368454080,street,changxinglu,add
368454080,amenity,college,regular
368454080,fax,020-85603219,regular
368454080,name,weiluntixiao,regular
368454080,name:en,Guangzhou Polytechnic of Sports,regular
368454080,name:zh,weiluntixiao,regular
368454080,name:zh-classical,weiluntixiao,regular
368454080,name:zh-traditional,weiluntixiao,regular
368454080,official_name,guangzhoutiyujishuxueyuan,regular
368454080,phone,020-85603259,regular
368454080,website,http://www.gztzy.net/,regular
368454081,highway,secondary,regular
368454081,name,changxinglu,regular
368454081,oneway,yes,regular
368454082,building,roof,regular
368454082,layer,1,regular
368454082,name,huakuaishoufeizhan,regular
368454083,amenity,school,regular
368454083,name,guangdongshengxinwenchubanjishixueyuan,regular
368454084,landuse,military,regular
368454085,amenity,school,regular
368454085,name,guangzhoushiqinggongyexuexiao,regular
368454086,amenity,school,regular
368454086,name,guangzhouchengshijianshexuexiao,regular
368454087,landuse,industrial,regular
368454087,name,guangzhoudexinhuachubanjituancangchuzhongxin heinigongyequ,regular
368455645,building,yes,regular
368455645,shop,car_repair,regular
368455646,amenity,fuel,regular
368455646,building,yes,regular
368455647,landuse,military,regular
368455647,name,guangzhoujunqushejichang,regular
368455648,highway,service,regular
368455649,amenity,school,regular
368455649,name,tianhezhongxueyuangangxiaoqu,regular
368546118,amenity,school,regular
368546118,name,yuangangxuexiao,regular
368546119,landuse,residential,regular
368546119,name,xiayuangangcun,regular
368546120,landuse,residential,regular
368546120,name,shangyuangangcun,regular
368546121,name,jingxi,regular
368546121,name:en,King Brook,regular
368546121,waterway,stream,regular
368546122,waterway,stream,regular
368546123,tunnel,yes,regular
368546123,waterway,stream,regular
369816778,name,BRTxueyuanzhan,regular
369816778,name:en,Xueyuan(BRT),regular
369816778,public_transport,platform,regular
369816781,name,BRTxueyuanzhan,regular
369816781,name:en,Xueyuan(BRT),regular
369816781,public_transport,platform,regular
369816781,shelter,yes,regular
369816783,name,BRTtangxiacunzhan,regular
369816783,name:en,Tangxiacun(BRT),regular
369816783,public_transport,platform,regular
369816786,highway,footway,regular
369816787,highway,steps,regular
369816788,highway,steps,regular
369816789,highway,steps,regular
369816790,highway,steps,regular
369816791,highway,steps,regular
369816792,highway,steps,regular
369816793,highway,steps,regular
369816794,highway,steps,regular
369922817,landuse,residential,regular
369922817,name,zhujiangdijing,regular
369922820,street,youhelu,add
369922820,amenity,embassy,regular
369922820,building,yes,regular
369922820,diplomatic,consulate_general,regular
369922820,diplomatic:sending_country,KR,regular
369922820,name,taiguozhuguangzhoulingshiguan,regular
369922820,name:en,"Royal Thai Consulate-General,Guangzhou",regular
369922820,name:zh,taiguozhuguangzhouzonglingshiguan,regular
369922820,phone,83858988,regular
369922820,website,http://www.thaiembassy.org/guangzhou,regular
369922821,landuse,residential,regular
369922821,name,qisuoshequ,regular
369922822,amenity,school,regular
369922822,name,xingangzhongluxiaoxue,regular
369922823,building,yes,regular
369922823,name,liyingguangchangBqu,regular
369922823,name:en,Living Mall,regular
369922824,landuse,residential,regular
369922825,landuse,residential,regular
369922826,landuse,residential,regular
369922827,landuse,residential,regular
369922827,name,wufengcun,regular
369922828,landuse,residential,regular
369922828,name,shaxicun,regular
370062618,leisure,park,regular
370062618,name,yushugongyuan,regular
370062619,amenity,school,regular
370062619,name,lingnanzhiyejishuxuexiaonanqu,regular
370062620,amenity,school,regular
370062620,name,huananshifandaxuefushuwaiguoyuxuexiao,regular
370062620,operator,huananshifandaxue,regular
370062622,amenity,school,regular
370062622,name,lingnanzhiyejishuxuexiao,regular
370062623,amenity,school,regular
370062623,name,guangzhouribenrenxuexiao,regular
370062624,building,industrial,regular
370062624,name,suonidianzihuanangongsi,regular
370062625,landuse,residential,regular
370062625,name,xintangcun,regular
370062626,landuse,residential,regular
370062626,name,xintangcun,regular
370062627,landuse,industrial,regular
370062627,name,guangzhouhangxinhangkongkejigufengongsi,regular
370064128,building,industrial,regular
370064128,name,TCLchuangyiyuan,regular
370064922,building,industrial,regular
370064922,name,lingyukeji,regular
370064923,landuse,residential,regular
370064923,name,lingtangcun,regular
370064924,landuse,residential,regular
370064924,name,cencun,regular
370064925,landuse,residential,regular
370064925,name,honghuagangcun,regular
370064926,landuse,farmland,regular
370064926,name,huanongshiyannongchang,regular
370064927,landuse,residential,regular
370064927,name,heshuicun,regular
370066643,landuse,residential,regular
370066643,name,jingxicun,regular
370265597,building,hotel,regular
370265597,name,guangzhouwaishangdajiudian,regular
370265599,leisure,park,regular
370265600,leisure,pitch,regular
370265601,leisure,pitch,regular
370265602,natural,water,regular
370265602,water,lake,regular
370265603,area,yes,regular
370265603,golf,water_hazard,regular
370265603,natural,water,regular
370265604,natural,wood,regular
370265605,golf,tee,regular
370265605,landuse,grass,regular
370265606,golf,rough,regular
370265606,landuse,grass,regular
370265607,golf,bunker,regular
370265607,natural,sand,regular
370265608,golf,bunker,regular
370265608,natural,sand,regular
370265609,golf,bunker,regular
370265609,natural,sand,regular
370265610,golf,bunker,regular
370265610,natural,sand,regular
370265611,golf,bunker,regular
370265611,natural,sand,regular
370265612,landuse,residential,regular
370265613,landuse,residential,regular
370265613,name,huangcun,regular
370313921,highway,service,regular
370313922,highway,service,regular
370313923,highway,service,regular
370313924,highway,service,regular
370313925,highway,service,regular
370313926,amenity,library,regular
370313926,building,yes,regular
370313926,name,beiqu1haolou（beiqutushufenguan）,regular
370313927,building,university,regular
370313927,name,beiqu3haolou,regular
370313928,building,university,regular
370313928,name,beiqu2haolou,regular
370313929,building,university,regular
370313929,name,kejiyuan2haolou,regular
370313930,highway,residential,regular
370313931,building,university,regular
370313931,name,kejiyuan1haolou,regular
370313932,leisure,pitch,regular
370313932,sport,tennis,regular
370313933,natural,wood,regular
370313934,natural,wood,regular
370313935,natural,wood,regular
370313936,natural,wood,regular
370313938,natural,wood,regular
370313939,natural,wood,regular
370313941,natural,wood,regular
370318980,highway,tertiary,regular
370318980,name,lianxinlu,regular
370318980,oneway,yes,regular
370318981,highway,tertiary,regular
370318981,name,fuqianlu,regular
370318981,oneway,yes,regular
370440391,bicycle,no,regular
370440391,highway,service,regular
370440391,horse,no,regular
370440391,motor_vehicle,no,regular
370555158,highway,secondary,regular
370555158,int_name,Liwan Rd.,regular
370555158,lanes,6,regular
370555158,name,liwanlu,regular
370555158,name:en,Lìwān Road,regular
370555158,name:fr,Route Lìwān,regular
370555158,name:zh,liwanlu,regular
370555158,name:zh_pinyin,Lìwān lù,regular
370555158,oneway,yes,regular
370555165,highway,secondary,regular
370555165,name,liwanlu,regular
370555165,oneway,yes,regular
370555168,highway,tertiary,regular
370555168,name,xihualu,regular
370555168,name:en,Xihua Rd.,regular
370555168,oneway,yes,regular
370555171,construction,secondary,regular
370555171,highway,construction,regular
370555171,name,liwanlu,regular
370555171,oneway,yes,regular
370555173,crossing,zebra,regular
370555173,footway,crossing,regular
370555173,highway,footway,regular
370555176,crossing,zebra,regular
370555176,footway,crossing,regular
370555176,highway,footway,regular
370555177,crossing,zebra,regular
370555177,footway,crossing,regular
370555177,highway,footway,regular
370555180,crossing,zebra,regular
370555180,footway,crossing,regular
370555180,highway,footway,regular
370555182,crossing,zebra,regular
370555182,footway,crossing,regular
370555182,highway,footway,regular
370555185,crossing,zebra,regular
370555185,footway,crossing,regular
370555185,highway,footway,regular
370694694,name,nanhu,regular
370694694,natural,water,regular
370694694,water,pond,regular
370694696,building,university,regular
370694696,name,yixueyuan Medical College,regular
370694697,leisure,pitch,regular
370694697,sport,basketball,regular
370694698,building,university,regular
370694698,name,jinandaxuelitang,regular
370694699,building,university,regular
370694699,name,guanlixueyuan,regular
370885264,amenity,university,regular
370885264,name,jinandaxuehuawenxueyuan,regular
370885885,landuse,residential,regular
370885885,name,dongguanzhuangcun,regular
370947228,amenity,university,regular
370947228,name,huananshifandaxue,regular
370947228,name:en,South China Normal University,regular
370947228,name:vi,Đại học Sư phạm Hoa Nam,regular
371157496,landuse,commercial,regular
371157496,name,ximenshangzhuqu,regular
371361763,building,university,regular
371361763,name,huanongsixiangzhengzhijiaoyanzu,regular
371362288,building,university,regular
371362289,building,dormitory,regular
371362289,name,zhigongzhuzhai,regular
371362290,amenity,fountain,regular
371362290,name,shitoupenshuichi,regular
371442284,golf,bunker,regular
371442284,natural,sand,regular
371442285,golf,bunker,regular
371442285,natural,sand,regular
371442286,golf,bunker,regular
371442286,natural,sand,regular
371442287,golf,bunker,regular
371442287,natural,sand,regular
371442288,natural,water,regular
371442288,water,pond,regular
371442289,highway,service,regular
371442289,service,alley,regular
371442290,highway,service,regular
371442290,service,alley,regular
371442291,highway,steps,regular
371442292,landuse,grass,regular
371444595,building,yes,regular
371444595,height,24.5,regular
371444595,name,honghulou,regular
371444595,name:en,Honghu Tower,regular
371444596,highway,steps,regular
371447427,building,yes,regular
371447429,building,yes,regular
371447429,name,cuiyunting,regular
371450036,access,permissive,regular
371450036,highway,service,regular
371856933,bicycle,yes,regular
371856933,bridge,yes,regular
371856933,highway,footway,regular
371856934,bicycle,yes,regular
371856934,foot,yes,regular
371856934,highway,footway,regular
371856935,access,no,regular
371856935,bridge,yes,regular
371856935,highway,footway,regular
371856936,embankment,yes,regular
371856936,highway,footway,regular
371856938,embankment,yes,regular
371856938,highway,footway,regular
371856940,building,commercial,regular
371856940,name,guangzhoudongfangguojijiancaijiaoyizhongxin,regular
371878329,building,dormitory,regular
371878330,building,university,regular
371878330,name,gongchang,regular
371878331,building,dormitory,regular
371878332,building,university,regular
371878333,building,university,regular
371878333,name,shouyixueyuan,regular
371878334,highway,residential,regular
371959186,landuse,residential,regular
371959186,name,zhangbancun,regular
371959187,landuse,residential,regular
371959187,name,zhangbanxiaoqu,regular
371959188,landuse,residential,regular
371959188,name,xinzhangban,regular
372102580,landuse,farmland,regular
372102581,landuse,farmland,regular
372102582,landuse,farmland,regular
372102582,name,shiyannongchang,regular
372102583,natural,water,regular
372102583,water,lake,regular
372102584,aeroway,taxiway,regular
372102585,highway,service,regular
372102586,highway,service,regular
372102587,aeroway,taxiway,regular
372102588,aeroway,apron,regular
372110767,landuse,residential,regular
372110768,highway,pedestrian,regular
372111670,building,retail,regular
372111670,name,taigucang8cang,regular
372111670,name:en,No. 8 Warehouse,regular
372111671,landuse,commercial,regular
372111671,name,taigucang,regular
372111671,name:en,Butterfield & Swire's Godowns & Wharf,regular
372111671,wikidata,Q19852302,regular
372111671,wikipedia,zh:taigucang,regular
372111672,building,retail,regular
372323075,highway,footway,regular
372323076,highway,footway,regular
372323077,highway,footway,regular
372323079,highway,footway,regular
372327714,highway,footway,regular
372430437,amenity,parking,regular
372430438,leisure,pitch,regular
372430438,sport,basketball,regular
372430440,leisure,pitch,regular
372430440,sport,soccer,regular
372430442,leisure,swimming_pool,regular
372430442,sport,swimming,regular
372430443,building,yes,regular
372430444,building,yes,regular
372430445,building,yes,regular
372430446,building,yes,regular
372430447,building,yes,regular
372430448,building,yes,regular
372430449,building,yes,regular
372430450,building,yes,regular
372430451,building,yes,regular
372430452,building,yes,regular
372430453,building,yes,regular
372430454,building,yes,regular
372430455,building,yes,regular
372430456,building,yes,regular
372430457,building,yes,regular
372430458,building,yes,regular
372430459,building,yes,regular
372430460,building,yes,regular
372430461,building,yes,regular
372430462,building,yes,regular
372430463,building,yes,regular
372430464,building,yes,regular
372430465,building,yes,regular
372430466,building,yes,regular
372430467,building,yes,regular
372430468,building,yes,regular
372430469,building,yes,regular
372430470,building,yes,regular
372430471,building,yes,regular
372430473,building,yes,regular
372430474,building,yes,regular
372430475,building,yes,regular
372430476,building,yes,regular
372430477,building,yes,regular
372430478,building,yes,regular
372430479,building,yes,regular
372430480,building,yes,regular
372430481,building,yes,regular
372430482,building,yes,regular
372430483,building,yes,regular
372430484,building,yes,regular
372430485,building,yes,regular
372430486,building,yes,regular
372430487,building,yes,regular
372430488,building,yes,regular
372430489,building,yes,regular
372430490,building,yes,regular
372430491,building,yes,regular
372430492,building,yes,regular
372430493,building,yes,regular
372430494,building,yes,regular
372430495,building,yes,regular
372430496,building,yes,regular
372430497,building,yes,regular
372430498,building,yes,regular
372430499,building,yes,regular
372430500,building,yes,regular
372430501,building,yes,regular
372430502,building,yes,regular
372430503,building,yes,regular
372430504,building,yes,regular
372430505,building,yes,regular
372430506,building,yes,regular
372430507,building,yes,regular
372430508,building,yes,regular
372430509,building,yes,regular
372430510,building,yes,regular
372430511,building,yes,regular
372430512,building,yes,regular
372430513,building,yes,regular
372430514,building,yes,regular
372430515,building,yes,regular
372430516,building,yes,regular
372430517,building,yes,regular
372430518,building,yes,regular
372430519,building,yes,regular
372430520,building,yes,regular
372430521,building,yes,regular
372430522,building,yes,regular
372430523,building,yes,regular
372430524,building,yes,regular
372430525,building,yes,regular
372430526,building,yes,regular
372430527,building,yes,regular
372430528,building,yes,regular
372430529,building,yes,regular
372430530,building,yes,regular
372430531,building,yes,regular
372430532,building,yes,regular
372430533,building,yes,regular
372430534,building,yes,regular
372430535,building,yes,regular
372430536,building,yes,regular
372430537,building,yes,regular
372430538,building,yes,regular
372430539,building,yes,regular
372430540,building,yes,regular
372430541,building,yes,regular
372430542,building,yes,regular
372430543,building,yes,regular
372430544,building,yes,regular
372430545,building,yes,regular
372430546,building,yes,regular
372430547,building,yes,regular
372430548,building,yes,regular
